edate,prov,ilce,name,year,type,regvoter,actvoter,validvoter,p_akp,p_anadolupartisi,p_bgmz,p_btp,p_chp,p_dp,p_dsp,p_dyp,p_hakpar,p_hap,p_hdp,p_hkp,p_kp,p_ldp,p_mep,p_mhp,p_millet,p_saadet,p_turkparti,p_vatan,p_yurtp,edate_prov
2015_6,Zonguldak,Devrek,Agalar,2015,parl15_1,345,299,291,147,0,0,1,78,1,1,0,0,1,4,2,0,0,0,42,2,12,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Aliusta,2015,parl15_1,252,224,192,64,1,0,0,96,1,2,1,0,0,0,4,0,1,0,12,4,5,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Imranlar,2015,parl15_1,211,194,188,98,0,0,1,38,3,1,0,0,1,0,1,0,0,0,43,0,1,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Pehlivanlar,2015,parl15_1,358,300,292,102,0,0,0,110,0,1,0,0,0,2,1,0,0,0,53,0,21,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Merkez,2015,parl15_1,359,281,272,85,0,0,0,94,2,1,0,0,0,1,0,1,1,0,71,0,16,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Merkez,2015,parl15_1,351,293,290,114,0,0,0,135,2,0,0,0,0,1,0,0,0,0,34,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Yeni,2015,parl15_1,347,292,287,80,0,0,0,136,0,0,0,0,0,8,0,0,0,0,58,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Comlekci,2015,parl15_1,279,240,233,62,0,0,0,118,2,2,2,0,0,2,2,0,0,0,39,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Karaelmas,2015,parl15_1,338,276,271,107,0,0,0,88,1,0,1,0,0,6,0,0,0,0,57,0,10,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Oren,2015,parl15_1,351,304,295,136,0,0,0,74,0,3,0,0,1,0,1,0,0,0,70,0,10,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Muftu,2015,parl15_1,354,309,306,87,0,0,0,150,0,0,0,0,0,4,1,0,0,0,60,1,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,353,299,293,64,0,0,0,109,0,1,0,0,0,18,0,0,0,0,88,0,12,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Terakki,2015,parl15_1,340,277,276,94,0,0,0,105,0,4,0,0,0,5,0,0,0,0,59,0,7,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Hacilar,2015,parl15_1,331,303,286,98,0,0,0,105,3,1,0,0,0,0,1,1,1,0,57,1,18,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Duhancilar,2015,parl15_1,141,119,110,77,1,0,0,12,0,1,1,0,0,0,2,0,0,0,12,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Karadon,2015,parl15_1,341,288,281,100,0,0,0,100,2,0,0,0,0,4,0,0,0,0,44,0,30,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,369,331,327,112,2,0,0,126,0,0,0,0,0,4,0,0,0,0,77,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Filyos-Oteyuz,2015,parl15_1,362,322,315,77,0,0,0,167,0,2,0,0,0,3,0,2,0,0,58,0,5,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Keskek,2015,parl15_1,142,134,130,57,0,0,0,54,0,2,0,0,1,0,0,0,0,0,15,0,1,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Subatan,2015,parl15_1,345,251,233,67,0,0,0,102,3,2,0,0,0,4,0,0,1,0,40,0,13,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Gobu,2015,parl15_1,298,256,252,49,0,0,0,138,0,0,0,0,1,1,2,1,0,0,50,1,9,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Istasyon,2015,parl15_1,363,328,323,85,0,0,1,190,0,1,0,0,0,2,0,0,0,0,37,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Karapinar-Yukari Cukur,2015,parl15_1,244,212,198,89,0,0,0,84,1,1,0,0,0,1,3,0,0,0,11,0,7,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Tasbaca,2015,parl15_1,254,226,216,69,0,0,1,103,0,1,0,0,0,1,1,0,0,0,35,0,4,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Alparslan,2015,parl15_1,241,208,198,114,0,0,0,45,1,0,0,0,0,0,1,0,2,0,25,0,8,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Dilaver,2015,parl15_1,315,271,264,116,0,0,3,72,1,0,0,0,0,0,0,0,0,0,63,0,8,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Birlik,2015,parl15_1,372,287,280,104,0,0,2,122,0,0,0,0,0,0,1,0,0,0,42,1,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,342,259,256,114,0,0,0,71,0,0,1,0,0,2,0,0,0,0,63,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Haciali,2015,parl15_1,253,230,218,73,0,0,0,86,1,1,0,0,0,1,0,0,0,0,48,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Aydinyayla,2015,parl15_1,277,236,227,125,0,0,3,33,0,0,0,0,0,4,1,0,0,0,56,1,3,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Gobu,2015,parl15_1,298,244,237,66,0,0,1,108,2,0,0,0,0,0,1,1,0,0,50,0,6,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Yarasliyoruk,2015,parl15_1,264,242,238,86,0,0,1,76,0,1,0,0,0,1,1,0,0,0,65,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Saltukova-Sarikum,2015,parl15_1,351,305,293,118,0,0,0,94,2,1,0,0,0,1,0,0,1,0,66,1,8,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Tepekoy,2015,parl15_1,360,285,279,112,0,0,0,88,0,2,1,0,0,10,0,0,0,0,61,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Uzunmehmet,2015,parl15_1,356,305,291,130,0,0,0,86,1,0,0,0,0,5,1,0,1,0,64,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Birlik,2015,parl15_1,324,269,264,102,1,0,1,102,0,1,0,0,0,6,0,0,0,0,39,0,12,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Mustakimler,2015,parl15_1,103,96,96,68,1,0,0,5,1,0,0,0,0,0,0,0,1,0,9,0,9,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Balcikli,2015,parl15_1,106,96,94,45,0,0,1,33,0,0,0,0,0,1,1,0,0,0,9,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Cigdemli,2015,parl15_1,277,256,247,113,0,0,2,64,1,4,1,0,1,0,1,0,2,0,53,0,3,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Karaelmas,2015,parl15_1,339,240,230,102,0,0,0,98,2,2,0,0,0,0,0,0,1,0,19,0,5,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Pembeciler,2015,parl15_1,350,320,293,138,1,0,0,86,4,1,0,0,1,0,0,0,1,0,51,3,4,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Uzuncayir,2015,parl15_1,255,228,221,60,0,0,0,87,0,1,0,0,0,3,1,0,1,0,64,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Keskek,2015,parl15_1,101,91,88,71,0,0,0,2,0,1,0,0,0,1,1,0,0,0,9,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Alikoy,2015,parl15_1,247,211,203,72,0,0,0,109,0,1,1,0,0,1,0,0,0,0,13,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Merkez,2015,parl15_1,285,230,224,55,0,0,0,111,0,4,0,0,0,0,1,0,0,0,39,0,12,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Zindancilar,2015,parl15_1,241,222,211,114,0,0,0,63,0,0,0,0,1,0,0,0,1,0,25,1,5,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,361,309,309,88,0,0,0,156,0,0,0,0,0,7,0,0,0,0,51,0,5,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Olukyani,2015,parl15_1,184,169,163,92,0,0,0,36,1,1,0,0,0,1,0,0,0,0,27,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Karalar,2015,parl15_1,350,307,304,91,1,0,1,132,0,0,0,0,0,0,0,0,0,0,61,0,16,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Kozlucay,2015,parl15_1,232,215,192,123,0,0,1,36,0,1,0,0,0,5,2,0,1,0,15,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Baglik,2015,parl15_1,341,281,274,95,0,0,1,108,1,6,0,0,0,6,0,0,0,0,45,0,10,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Uzunmehmet,2015,parl15_1,357,320,311,186,0,0,0,40,0,1,0,0,0,4,0,0,0,0,63,0,17,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Caydegirmeni-Merkez,2015,parl15_1,313,259,247,92,0,0,1,89,0,1,0,0,2,1,0,0,1,0,55,0,4,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Nebioglu-Yesilyurt,2015,parl15_1,210,190,185,84,0,0,1,54,0,1,2,0,0,5,1,0,0,0,32,0,2,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Pinarcik,2015,parl15_1,365,330,324,121,0,0,1,133,0,0,0,0,0,1,0,0,0,0,61,1,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Basoren,2015,parl15_1,314,280,269,152,2,0,0,50,2,1,1,0,0,1,0,2,0,0,54,1,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Hatipler,2015,parl15_1,208,176,165,108,3,0,0,14,3,2,0,0,0,0,3,0,0,0,16,1,12,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Oguzhan,2015,parl15_1,161,134,134,64,0,0,0,40,2,1,1,0,0,0,0,0,0,0,23,0,2,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Catalagzi-Kokurdan,2015,parl15_1,344,317,314,43,1,0,1,215,0,1,0,0,0,0,1,0,0,0,39,0,13,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Yeni,2015,parl15_1,308,259,258,74,0,0,0,129,0,1,0,0,0,3,0,0,0,0,40,0,10,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Yeni Siteler,2015,parl15_1,304,260,257,69,0,0,1,123,0,2,0,0,0,3,0,0,0,0,51,0,5,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,19 Mayis,2015,parl15_1,356,289,279,82,0,0,0,118,1,2,1,0,0,1,1,0,0,0,62,0,7,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,367,337,335,80,0,0,1,179,0,1,0,0,1,5,0,0,1,0,57,0,7,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Bektasli,2015,parl15_1,345,302,292,170,1,0,1,47,3,3,1,0,0,1,3,0,0,0,55,1,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bahcelievler,2015,parl15_1,358,280,274,58,0,0,0,170,0,0,0,0,0,6,0,0,0,0,36,0,2,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Basat,2015,parl15_1,393,325,307,133,0,0,2,101,2,3,2,0,1,2,2,0,1,0,47,0,10,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Bastarla,2015,parl15_1,325,245,244,77,0,0,0,125,1,3,0,0,0,2,0,0,0,0,31,0,3,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Himmetoglu,2015,parl15_1,349,279,266,93,0,0,0,139,0,0,1,0,1,1,0,0,1,0,21,0,9,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Catak,2015,parl15_1,271,248,238,172,0,0,0,23,0,0,1,0,1,0,0,0,1,0,24,0,15,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Ismet Pasa,2015,parl15_1,362,321,312,128,0,0,0,126,0,1,0,0,0,2,0,0,0,0,45,0,9,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Asma,2015,parl15_1,360,262,261,86,0,0,2,100,0,2,1,0,0,0,0,0,0,0,55,0,12,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Mahmutoglu,2015,parl15_1,393,345,318,186,2,0,1,58,0,1,1,0,2,1,5,0,0,0,41,6,10,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Murtaza,2015,parl15_1,342,291,287,94,0,0,0,114,0,0,0,0,2,16,0,0,0,0,53,1,6,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Oren,2015,parl15_1,351,288,283,134,0,0,0,73,1,1,0,0,0,3,0,0,0,0,67,0,3,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Helvacilar,2015,parl15_1,356,296,280,175,0,0,1,53,6,1,1,0,0,1,2,0,0,0,28,0,11,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Ramazanli,2015,parl15_1,214,197,188,59,0,0,0,67,2,1,1,0,0,1,3,0,1,0,49,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Karamusa,2015,parl15_1,214,186,176,48,0,0,0,107,1,2,0,0,0,0,1,0,0,0,11,0,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Sarnaz,2015,parl15_1,84,70,66,34,0,0,0,11,0,3,0,0,0,0,0,0,1,0,10,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Filyos-Hisaronu,2015,parl15_1,299,252,248,76,1,0,0,138,0,0,1,0,0,4,0,1,0,0,22,1,2,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Tepebasi,2015,parl15_1,349,289,280,122,0,0,0,84,2,2,0,0,0,3,1,0,0,0,52,0,14,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Duhancilar,2015,parl15_1,155,138,124,89,0,0,1,8,0,1,1,0,0,2,0,1,0,0,13,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Karaelmas,2015,parl15_1,338,265,260,105,0,0,0,101,1,1,1,0,0,0,0,0,1,0,43,1,6,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Sabirli,2015,parl15_1,247,223,221,128,0,0,0,62,0,1,2,0,0,0,0,0,0,0,23,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Baglik,2015,parl15_1,377,328,327,137,0,0,0,118,0,1,0,0,0,6,1,0,0,0,54,0,4,0,6,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Gudullu,2015,parl15_1,117,112,107,39,0,0,0,57,1,0,0,0,0,0,0,1,0,0,6,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Korubasi,2015,parl15_1,374,332,325,98,0,0,1,167,1,0,0,0,1,3,0,0,0,0,46,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Halli,2015,parl15_1,202,183,179,114,0,0,0,24,2,2,0,0,0,0,0,0,1,0,31,1,3,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Akarca,2015,parl15_1,351,300,295,66,0,0,0,164,5,1,0,0,0,2,0,1,0,0,52,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Himmetoglu,2015,parl15_1,350,297,291,90,1,0,2,162,1,3,0,0,1,4,1,0,0,0,18,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Mithatpasa,2015,parl15_1,266,215,209,82,1,0,0,71,0,2,0,0,1,2,0,0,0,0,40,1,9,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yagmurca,2015,parl15_1,332,286,279,114,1,0,0,119,1,7,0,0,0,3,1,0,0,0,25,2,5,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Sarikokmaz,2015,parl15_1,263,230,225,122,0,0,0,56,1,0,1,0,0,5,1,0,0,0,30,0,6,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Camkoy,2015,parl15_1,177,167,155,99,1,0,1,37,0,0,1,0,0,0,1,0,0,0,12,1,1,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Yeni,2015,parl15_1,292,248,238,63,0,0,0,126,0,0,2,0,0,9,0,0,0,0,26,0,11,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Kayabasi,2015,parl15_1,294,249,246,55,0,0,0,142,3,3,0,0,1,2,2,0,1,0,32,1,3,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Tascilar,2015,parl15_1,185,150,143,65,0,0,0,59,1,2,0,0,0,1,0,0,0,0,10,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Ihsaniye,2015,parl15_1,361,300,295,115,0,0,0,103,0,0,0,0,0,0,0,0,1,0,57,1,18,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yazicik,2015,parl15_1,267,224,208,72,1,0,3,88,2,2,3,0,1,0,2,0,1,0,18,1,6,0,8,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Guney,2015,parl15_1,376,330,326,131,0,0,0,97,1,0,0,0,0,1,2,0,0,0,53,0,40,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Camlik,2015,parl15_1,344,294,280,93,0,0,1,116,1,4,0,0,0,0,0,0,0,0,52,0,12,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Orhanlar,2015,parl15_1,373,325,324,57,0,0,0,209,0,0,1,0,1,11,0,0,0,0,36,0,5,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Ulukoy,2015,parl15_1,234,214,201,25,0,0,1,148,0,2,0,0,0,0,0,0,0,0,21,1,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kocaali,2015,parl15_1,329,308,297,119,1,0,0,100,1,3,0,0,0,1,0,0,0,0,69,0,3,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Sarikokmaz,2015,parl15_1,263,221,215,133,0,0,0,42,0,1,0,0,0,1,0,0,0,0,28,2,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Karadon,2015,parl15_1,341,278,275,86,0,0,0,90,1,1,0,0,1,2,0,0,0,0,69,0,25,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Kalaycioglu,2015,parl15_1,377,339,315,122,1,0,1,125,2,3,0,0,0,1,1,1,0,0,45,0,11,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Merkez,2015,parl15_1,376,319,310,125,0,0,0,81,0,2,0,0,0,2,3,0,0,0,90,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Mithatpasa,2015,parl15_1,370,311,308,101,0,0,0,131,0,0,3,0,0,1,0,0,0,0,63,0,8,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Yeni Siteler,2015,parl15_1,326,288,283,89,0,0,1,123,0,0,0,0,0,5,2,0,0,0,59,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Alaplikocaali,2015,parl15_1,328,303,290,130,0,0,2,69,7,1,3,0,0,0,2,2,0,0,61,0,11,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Caydamar,2015,parl15_1,363,320,314,132,0,0,4,118,1,1,1,0,0,0,0,0,0,0,47,0,9,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Istasyon,2015,parl15_1,350,302,293,133,0,0,1,76,0,1,0,0,0,2,0,0,1,0,62,0,13,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Sarikokmaz,2015,parl15_1,343,288,282,137,0,0,0,89,4,1,1,0,1,12,1,0,0,0,26,0,10,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,19 Mayis,2015,parl15_1,355,296,289,154,1,0,0,87,0,1,1,0,1,1,0,0,0,0,29,0,13,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Yeni,2015,parl15_1,369,316,310,108,0,0,1,137,1,1,0,0,0,2,3,0,1,0,49,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Yazibasi,2015,parl15_1,222,180,174,66,0,0,1,85,1,1,1,0,0,0,0,0,0,0,13,1,4,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Alioglu,2015,parl15_1,259,223,217,99,0,0,0,84,2,0,0,0,0,0,1,0,0,0,22,0,7,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Madenler,2015,parl15_1,212,193,174,58,0,0,2,78,1,3,1,0,0,0,1,0,2,0,12,1,14,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Gurpinar,2015,parl15_1,256,219,210,137,0,0,0,31,0,1,0,0,0,0,1,0,0,0,31,1,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,On Temmuz,2015,parl15_1,364,293,285,95,1,0,1,121,1,0,1,0,0,3,1,0,0,0,51,1,9,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Sakakoy,2015,parl15_1,130,118,114,66,0,0,1,28,1,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Caglar,2015,parl15_1,316,278,267,169,1,0,0,49,2,8,2,0,3,2,2,0,1,0,21,0,7,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Kahvecioglu,2015,parl15_1,308,265,257,110,0,0,1,104,4,4,1,0,0,0,2,0,1,0,22,0,8,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Buyuktekke,2015,parl15_1,168,160,158,73,0,0,1,37,1,1,0,0,0,0,0,0,0,0,40,1,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Karamusa,2015,parl15_1,268,244,226,119,0,0,0,65,1,1,0,0,0,0,0,0,0,0,32,0,6,0,2,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Yesilkoy,2015,parl15_1,380,336,327,219,0,0,1,61,2,1,0,0,0,2,0,0,0,0,32,0,9,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Ismet Pasa,2015,parl15_1,359,295,289,108,0,0,0,121,0,0,0,0,0,7,0,0,0,0,44,0,9,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Gokcebey,Bakacakkadi-Merkez,2015,parl15_1,329,298,291,140,0,0,1,93,1,0,0,0,0,10,1,0,0,0,41,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Kepez,2015,parl15_1,359,294,290,105,0,0,0,101,0,0,0,0,0,8,0,0,0,0,54,1,21,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Kilimli,Sirinkoy,2015,parl15_1,153,140,131,37,1,0,0,65,0,0,0,0,0,1,0,0,0,0,23,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Velioglu,2015,parl15_1,297,260,252,102,0,0,1,98,0,2,0,0,0,1,1,0,0,0,35,0,11,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Mithatpasa,2015,parl15_1,327,264,259,98,0,0,0,88,1,0,0,0,0,1,1,0,0,0,58,0,11,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Yenimahalle,2015,parl15_1,279,237,232,113,0,0,0,69,0,1,1,0,0,2,0,0,0,0,41,0,5,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Tepebasi,2015,parl15_1,351,296,288,91,0,0,0,118,0,1,0,0,0,1,1,0,0,0,63,0,12,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Sofular,2015,parl15_1,299,266,252,131,0,0,0,81,1,3,0,0,0,1,0,0,0,0,28,0,6,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Caydamar,2015,parl15_1,363,307,300,121,0,0,1,129,0,1,0,0,0,1,2,0,0,0,33,1,4,0,7,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Karaelmas,2015,parl15_1,293,252,244,87,0,0,1,95,0,3,0,0,0,4,1,0,0,0,49,0,4,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Devrek,Caydegirmeni-Cay,2015,parl15_1,330,290,279,108,1,0,0,89,0,2,1,0,2,1,0,0,0,0,63,0,9,0,3,0,2015_6_Zonguldak
2015_6,Zonguldak,Kozlu,Fatih,2015,parl15_1,366,310,305,70,0,0,1,159,0,0,0,0,0,11,0,1,0,0,41,0,22,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Sarikokmaz,2015,parl15_1,369,323,316,123,0,0,0,128,0,1,0,0,0,4,0,0,0,0,58,0,1,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Mesrutiyet,2015,parl15_1,364,314,306,76,0,0,1,167,1,0,0,0,0,2,1,0,0,0,49,0,5,0,4,0,2015_6_Zonguldak
2015_6,Zonguldak,Eregli,Murtaza,2015,parl15_1,4,8,8,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Karapinar-Merkez,2015,parl15_1,276,239,229,97,0,0,0,88,0,0,0,0,1,2,0,0,1,0,27,1,11,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Caycuma,Karakoc,2015,parl15_1,288,251,243,102,0,0,1,91,2,0,0,0,0,1,3,0,3,0,36,2,2,0,0,0,2015_6_Zonguldak
2015_6,Zonguldak,Alapli,Yeni Siteler,2015,parl15_1,328,280,272,104,0,0,0,96,6,2,0,0,0,3,1,0,0,0,50,0,9,0,1,0,2015_6_Zonguldak
2015_6,Zonguldak,Zonguldak Merkez,Terakki,2015,parl15_1,334,281,278,151,0,0,0,74,1,1,1,0,0,0,0,0,0,0,44,1,4,0,1,0,2015_6_Zonguldak
