,Kommun,KommunParty,Lan,N,Party,Race,Year,chisquare-benford-3d,chisquare-benford-mix,chisquare-mean-sim,chisquare-uniform,lilliefors-type-test
8240,61.0,,17.0,9.0,p_FP,kommunval,2010,,,,,0.0
8241,61.0,,17.0,9.0,p_S,kommunval,2010,,,,,0.0
8242,61.0,,17.0,9.0,p_V,kommunval,2010,,,,,0.0
8243,61.0,,17.0,9.0,p_MP,kommunval,2010,,,,,0.0
8244,61.0,,17.0,9.0,p_other,kommunval,2010,,,,,0.0
8245,62.0,,17.0,4.0,p_M,kommunval,2010,,,,,0.0
8246,62.0,,17.0,4.0,p_C,kommunval,2010,,,,,0.0
8247,62.0,,17.0,4.0,p_FP,kommunval,2010,,,,,0.0
8248,62.0,,17.0,4.0,p_S,kommunval,2010,,,,,0.0
8249,62.0,,17.0,4.0,p_V,kommunval,2010,,,,,0.0
8250,62.0,,17.0,4.0,p_MP,kommunval,2010,,,,,0.0
8251,62.0,,17.0,4.0,p_other,kommunval,2010,,,,,0.0
8252,63.0,,17.0,6.0,p_M,kommunval,2010,,,,,0.0
8253,63.0,,17.0,6.0,p_C,kommunval,2010,,,,,0.0
8254,63.0,,17.0,6.0,p_FP,kommunval,2010,,,,,0.0
8255,63.0,,17.0,6.0,p_S,kommunval,2010,,,,,0.0
8256,63.0,,17.0,6.0,p_V,kommunval,2010,,,,,0.0
8257,63.0,,17.0,6.0,p_MP,kommunval,2010,,,,,0.0
8258,63.0,,17.0,6.0,p_other,kommunval,2010,,,,,0.0
8259,64.0,,17.0,9.0,p_M,kommunval,2010,,,,,0.0
8260,64.0,,17.0,9.0,p_C,kommunval,2010,,,,,0.0
8261,64.0,,17.0,9.0,p_FP,kommunval,2010,,,,,0.0
8262,64.0,,17.0,9.0,p_S,kommunval,2010,,,,,0.0
8263,64.0,,17.0,9.0,p_V,kommunval,2010,,,,,0.0
8264,64.0,,17.0,9.0,p_MP,kommunval,2010,,,,,0.0
8265,64.0,,17.0,9.0,p_other,kommunval,2010,,,,,0.0
8266,65.0,,17.0,7.0,p_M,kommunval,2010,,,,,0.0
8267,65.0,,17.0,7.0,p_C,kommunval,2010,,,,,0.0
8268,65.0,,17.0,7.0,p_FP,kommunval,2010,,,,,0.0
8269,65.0,,17.0,7.0,p_S,kommunval,2010,,,,,0.0
8270,65.0,,17.0,7.0,p_V,kommunval,2010,,,,,0.0
8271,65.0,,17.0,7.0,p_MP,kommunval,2010,,,,,0.0
8272,65.0,,17.0,7.0,p_other,kommunval,2010,,,,,0.0
8273,66.0,,17.0,12.0,p_M,kommunval,2010,,,,,0.0
8274,66.0,,17.0,12.0,p_C,kommunval,2010,,,,,0.0
8275,66.0,,17.0,12.0,p_FP,kommunval,2010,,,,,0.0
8276,66.0,,17.0,12.0,p_S,kommunval,2010,,,,,0.0
8277,66.0,,17.0,12.0,p_V,kommunval,2010,,,,,0.0
8278,66.0,,17.0,12.0,p_MP,kommunval,2010,,,,,0.0
8279,66.0,,17.0,12.0,p_other,kommunval,2010,,,,,0.0
8280,80.0,,17.0,53.0,p_M,kommunval,2010,0.41928875232267726,0.432466574971,0.35462643064,0.396565940863,0.485
8281,80.0,,17.0,53.0,p_C,kommunval,2010,0.7256632857861187,0.601784146843,0.793014170846,0.73424004487,0.68
8282,80.0,,17.0,53.0,p_FP,kommunval,2010,0.55990091285975,0.419428664171,0.602910084929,0.578399106647,0.565
8283,80.0,,17.0,53.0,p_S,kommunval,2010,0.9102603082548746,0.9118273461,0.904947740644,0.899884485746,0.945
8284,80.0,,17.0,53.0,p_V,kommunval,2010,0.743975606362586,0.762957502425,0.728325808122,0.73424004487,0.295
8285,80.0,,17.0,53.0,p_MP,kommunval,2010,0.7877772436593872,0.843468559395,0.782215984099,0.771541791793,0.54
8286,80.0,,17.0,53.0,p_other,kommunval,2010,0.5736259186995671,0.523329229671,0.556354144639,0.578399106647,0.355
8287,81.0,,17.0,19.0,p_M,kommunval,2010,,,,,0.0
8288,81.0,,17.0,19.0,p_C,kommunval,2010,,,,,0.0
8289,81.0,,17.0,19.0,p_FP,kommunval,2010,0.7570925101532734,0.633736348312,0.827154025138,0.765939919785,0.64
8290,81.0,,17.0,19.0,p_S,kommunval,2010,,,,,0.0
8291,81.0,,17.0,19.0,p_V,kommunval,2010,,,,,0.0
8292,81.0,,17.0,19.0,p_MP,kommunval,2010,,,,,0.0
8293,81.0,,17.0,19.0,p_other,kommunval,2010,,,,,0.0
8294,82.0,,17.0,11.0,p_M,kommunval,2010,,,,,0.0
8295,82.0,,17.0,11.0,p_C,kommunval,2010,,,,,0.0
8296,82.0,,17.0,11.0,p_FP,kommunval,2010,,,,,0.0
8297,82.0,,17.0,11.0,p_S,kommunval,2010,,,,,0.0
8298,82.0,,17.0,11.0,p_V,kommunval,2010,,,,,0.0
8299,82.0,,17.0,11.0,p_MP,kommunval,2010,,,,,0.0
8300,82.0,,17.0,11.0,p_other,kommunval,2010,,,,,0.0
8301,83.0,,17.0,7.0,p_M,kommunval,2010,,,,,0.0
8302,83.0,,17.0,7.0,p_C,kommunval,2010,,,,,0.0
8303,83.0,,17.0,7.0,p_FP,kommunval,2010,,,,,0.0
8304,83.0,,17.0,7.0,p_S,kommunval,2010,,,,,0.0
8305,83.0,,17.0,7.0,p_V,kommunval,2010,,,,,0.0
8306,83.0,,17.0,7.0,p_MP,kommunval,2010,,,,,0.0
8307,83.0,,17.0,7.0,p_other,kommunval,2010,,,,,0.0
8308,84.0,,17.0,17.0,p_M,kommunval,2010,,,,,0.0
8309,84.0,,17.0,17.0,p_C,kommunval,2010,,,,,0.0
8310,84.0,,17.0,17.0,p_FP,kommunval,2010,,,,,0.0
8311,84.0,,17.0,17.0,p_S,kommunval,2010,,,,,0.0
8312,84.0,,17.0,17.0,p_V,kommunval,2010,,,,,0.0
8313,84.0,,17.0,17.0,p_MP,kommunval,2010,,,,,0.0
8314,84.0,,17.0,17.0,p_other,kommunval,2010,,,,,0.0
8315,85.0,,17.0,10.0,p_M,kommunval,2010,,,,,0.0
8316,85.0,,17.0,10.0,p_C,kommunval,2010,,,,,0.0
8317,85.0,,17.0,10.0,p_FP,kommunval,2010,,,,,0.0
8318,85.0,,17.0,10.0,p_S,kommunval,2010,,,,,0.0
8319,85.0,,17.0,10.0,p_V,kommunval,2010,,,,,0.0
8320,85.0,,17.0,10.0,p_MP,kommunval,2010,,,,,0.0
8321,85.0,,17.0,10.0,p_other,kommunval,2010,,,,,0.0
8322,14.0,,18.0,7.0,p_M,kommunval,2010,,,,,0.0
8323,14.0,,18.0,7.0,p_C,kommunval,2010,,,,,0.0
8324,14.0,,18.0,7.0,p_FP,kommunval,2010,,,,,0.0
8325,14.0,,18.0,7.0,p_S,kommunval,2010,,,,,0.0
8326,14.0,,18.0,7.0,p_V,kommunval,2010,,,,,0.0
8327,14.0,,18.0,7.0,p_MP,kommunval,2010,,,,,0.0
8328,14.0,,18.0,7.0,p_other,kommunval,2010,,,,,0.0
8329,60.0,,18.0,6.0,p_M,kommunval,2010,,,,,0.0
8330,60.0,,18.0,6.0,p_C,kommunval,2010,,,,,0.0
8331,60.0,,18.0,6.0,p_FP,kommunval,2010,,,,,0.0
8332,60.0,,18.0,6.0,p_S,kommunval,2010,,,,,0.0
8333,60.0,,18.0,6.0,p_V,kommunval,2010,,,,,0.0
8334,60.0,,18.0,6.0,p_MP,kommunval,2010,,,,,0.0
8335,60.0,,18.0,6.0,p_other,kommunval,2010,,,,,0.0
8336,61.0,,18.0,12.0,p_M,kommunval,2010,,,,,0.0
8337,61.0,,18.0,12.0,p_C,kommunval,2010,,,,,0.0
8338,61.0,,18.0,12.0,p_FP,kommunval,2010,,,,,0.0
8339,61.0,,18.0,12.0,p_S,kommunval,2010,,,,,0.0
8340,61.0,,18.0,12.0,p_V,kommunval,2010,,,,,0.0
8341,61.0,,18.0,12.0,p_MP,kommunval,2010,,,,,0.0
8342,61.0,,18.0,12.0,p_other,kommunval,2010,,,,,0.0
8343,62.0,,18.0,8.0,p_M,kommunval,2010,,,,,0.0
8344,62.0,,18.0,8.0,p_C,kommunval,2010,,,,,0.0
8345,62.0,,18.0,8.0,p_FP,kommunval,2010,,,,,0.0
8346,62.0,,18.0,8.0,p_S,kommunval,2010,,,,,0.0
8347,62.0,,18.0,8.0,p_V,kommunval,2010,,,,,0.0
8348,62.0,,18.0,8.0,p_MP,kommunval,2010,,,,,0.0
8349,62.0,,18.0,8.0,p_other,kommunval,2010,,,,,0.0
8350,63.0,,18.0,6.0,p_M,kommunval,2010,,,,,0.0
8351,63.0,,18.0,6.0,p_C,kommunval,2010,,,,,0.0
8352,63.0,,18.0,6.0,p_FP,kommunval,2010,,,,,0.0
8353,63.0,,18.0,6.0,p_S,kommunval,2010,,,,,0.0
8354,63.0,,18.0,6.0,p_V,kommunval,2010,,,,,0.0
8355,63.0,,18.0,6.0,p_MP,kommunval,2010,,,,,0.0
8356,63.0,,18.0,6.0,p_other,kommunval,2010,,,,,0.0
8357,64.0,,18.0,6.0,p_M,kommunval,2010,,,,,0.0
8358,64.0,,18.0,6.0,p_C,kommunval,2010,,,,,0.0
8359,64.0,,18.0,6.0,p_FP,kommunval,2010,,,,,0.0
8360,64.0,,18.0,6.0,p_S,kommunval,2010,,,,,0.0
8361,64.0,,18.0,6.0,p_V,kommunval,2010,,,,,0.0
8362,64.0,,18.0,6.0,p_MP,kommunval,2010,,,,,0.0
8363,64.0,,18.0,6.0,p_other,kommunval,2010,,,,,0.0
8364,80.0,,18.0,86.0,p_M,kommunval,2010,0.23198724151358358,0.248488555578,0.292696036771,0.21860447001,0.06
8365,80.0,,18.0,86.0,p_C,kommunval,2010,0.822236359281045,0.769124634504,0.828790847554,0.819892687104,0.62
8366,80.0,,18.0,86.0,p_FP,kommunval,2010,0.8290562695628941,0.838086880497,0.82170250313,0.819892687104,0.815
8367,80.0,,18.0,86.0,p_S,kommunval,2010,0.6693705864256154,0.671417073297,0.666037510832,0.658900385495,0.52
8368,80.0,,18.0,86.0,p_V,kommunval,2010,0.4177565429480863,0.29275747957,0.508475368248,0.426610645273,0.45
8369,80.0,,18.0,86.0,p_MP,kommunval,2010,0.48164148876027324,0.220901153447,0.508703668578,0.515511544143,0.37
8370,80.0,,18.0,86.0,p_other,kommunval,2010,0.5571772908313204,0.48371852447,0.620713459786,0.586409418177,0.495
8371,81.0,,18.0,11.0,p_M,kommunval,2010,,,,,0.0
8372,81.0,,18.0,11.0,p_C,kommunval,2010,,,,,0.0
8373,81.0,,18.0,11.0,p_FP,kommunval,2010,,,,,0.0
8374,81.0,,18.0,11.0,p_S,kommunval,2010,,,,,0.0
8375,81.0,,18.0,11.0,p_V,kommunval,2010,,,,,0.0
8376,81.0,,18.0,11.0,p_MP,kommunval,2010,,,,,0.0
8377,81.0,,18.0,11.0,p_other,kommunval,2010,,,,,0.0
8378,82.0,,18.0,13.0,p_M,kommunval,2010,,,,,0.0
8379,82.0,,18.0,13.0,p_C,kommunval,2010,,,,,0.0
8380,82.0,,18.0,13.0,p_FP,kommunval,2010,,,,,0.0
8381,82.0,,18.0,13.0,p_S,kommunval,2010,,,,,0.0
8382,82.0,,18.0,13.0,p_V,kommunval,2010,,,,,0.0
8383,82.0,,18.0,13.0,p_MP,kommunval,2010,,,,,0.0
8384,82.0,,18.0,13.0,p_other,kommunval,2010,,,,,0.0
8385,83.0,,18.0,18.0,p_M,kommunval,2010,,,,,0.0
8386,83.0,,18.0,18.0,p_C,kommunval,2010,,,,,0.0
8387,83.0,,18.0,18.0,p_FP,kommunval,2010,,,,,0.0
8388,83.0,,18.0,18.0,p_S,kommunval,2010,,,,,0.0
8389,83.0,,18.0,18.0,p_V,kommunval,2010,0.8116383057237329,0.913699084671,0.76194048605,0.804336767549,0.205
8390,83.0,,18.0,18.0,p_MP,kommunval,2010,,,,,0.0
8391,83.0,,18.0,18.0,p_other,kommunval,2010,,,,,0.0
8392,84.0,,18.0,10.0,p_M,kommunval,2010,,,,,0.0
8393,84.0,,18.0,10.0,p_C,kommunval,2010,,,,,0.0
8394,84.0,,18.0,10.0,p_FP,kommunval,2010,,,,,0.0
8395,84.0,,18.0,10.0,p_S,kommunval,2010,,,,,0.0
8396,84.0,,18.0,10.0,p_V,kommunval,2010,,,,,0.0
8397,84.0,,18.0,10.0,p_MP,kommunval,2010,,,,,0.0
8398,84.0,,18.0,10.0,p_other,kommunval,2010,,,,,0.0
8399,85.0,,18.0,17.0,p_M,kommunval,2010,,,,,0.0
8400,85.0,,18.0,17.0,p_C,kommunval,2010,,,,,0.0
8401,85.0,,18.0,17.0,p_FP,kommunval,2010,,,,,0.0
8402,85.0,,18.0,17.0,p_S,kommunval,2010,,,,,0.0
8403,85.0,,18.0,17.0,p_V,kommunval,2010,,,,,0.0
8404,85.0,,18.0,17.0,p_MP,kommunval,2010,,,,,0.0
8405,85.0,,18.0,17.0,p_other,kommunval,2010,,,,,0.0
8406,4.0,,19.0,3.0,p_M,kommunval,2010,,,,,0.0
8407,4.0,,19.0,3.0,p_C,kommunval,2010,,,,,0.0
8408,4.0,,19.0,3.0,p_FP,kommunval,2010,,,,,0.0
8409,4.0,,19.0,3.0,p_S,kommunval,2010,,,,,0.0
8410,4.0,,19.0,3.0,p_V,kommunval,2010,,,,,0.0
8411,4.0,,19.0,3.0,p_MP,kommunval,2010,,,,,0.0
8412,4.0,,19.0,3.0,p_other,kommunval,2010,,,,,0.0
8413,7.0,,19.0,7.0,p_M,kommunval,2010,,,,,0.0
8414,7.0,,19.0,7.0,p_C,kommunval,2010,,,,,0.0
8415,7.0,,19.0,7.0,p_FP,kommunval,2010,,,,,0.0
8416,7.0,,19.0,7.0,p_S,kommunval,2010,,,,,0.0
8417,7.0,,19.0,7.0,p_V,kommunval,2010,,,,,0.0
8418,7.0,,19.0,7.0,p_MP,kommunval,2010,,,,,0.0
8419,7.0,,19.0,7.0,p_other,kommunval,2010,,,,,0.0
8420,60.0,,19.0,6.0,p_M,kommunval,2010,,,,,0.0
8421,60.0,,19.0,6.0,p_C,kommunval,2010,,,,,0.0
8422,60.0,,19.0,6.0,p_FP,kommunval,2010,,,,,0.0
8423,60.0,,19.0,6.0,p_S,kommunval,2010,,,,,0.0
8424,60.0,,19.0,6.0,p_V,kommunval,2010,,,,,0.0
8425,60.0,,19.0,6.0,p_MP,kommunval,2010,,,,,0.0
8426,60.0,,19.0,6.0,p_other,kommunval,2010,,,,,0.0
8427,61.0,,19.0,9.0,p_M,kommunval,2010,,,,,0.0
8428,61.0,,19.0,9.0,p_C,kommunval,2010,,,,,0.0
8429,61.0,,19.0,9.0,p_FP,kommunval,2010,,,,,0.0
8430,61.0,,19.0,9.0,p_S,kommunval,2010,,,,,0.0
8431,61.0,,19.0,9.0,p_V,kommunval,2010,,,,,0.0
8432,61.0,,19.0,9.0,p_MP,kommunval,2010,,,,,0.0
8433,61.0,,19.0,9.0,p_other,kommunval,2010,,,,,0.0
8434,62.0,,19.0,5.0,p_M,kommunval,2010,,,,,0.0
8435,62.0,,19.0,5.0,p_C,kommunval,2010,,,,,0.0
8436,62.0,,19.0,5.0,p_FP,kommunval,2010,,,,,0.0
8437,62.0,,19.0,5.0,p_S,kommunval,2010,,,,,0.0
8438,62.0,,19.0,5.0,p_V,kommunval,2010,,,,,0.0
8439,62.0,,19.0,5.0,p_MP,kommunval,2010,,,,,0.0
8440,62.0,,19.0,5.0,p_other,kommunval,2010,,,,,0.0
8441,80.0,,19.0,67.0,p_M,kommunval,2010,0.04338925225802527,0.0427833418389,0.0412468844449,0.0482505634457,0.005
8442,80.0,,19.0,67.0,p_C,kommunval,2010,0.042192637066210945,0.010837691635,0.0611489675648,0.0482505634457,0.055
8443,80.0,,19.0,67.0,p_FP,kommunval,2010,0.33072363723248155,0.310457628127,0.3375692243,0.337358310207,0.255
8444,80.0,,19.0,67.0,p_S,kommunval,2010,0.4852384798777384,0.485238479878,0.515578463416,0.497024031376,0.78
8445,80.0,,19.0,67.0,p_V,kommunval,2010,0.4119800398481241,0.566507691053,0.325804523033,0.386647285461,0.35
8446,80.0,,19.0,67.0,p_MP,kommunval,2010,0.29928837420875043,0.509057500605,0.227360653798,0.271638900127,0.51
8447,80.0,,19.0,67.0,p_other,kommunval,2010,0.19188939507344122,0.194254870661,0.235499635085,0.183935337662,0.275
8448,81.0,,19.0,13.0,p_M,kommunval,2010,,,,,0.0
8449,81.0,,19.0,13.0,p_C,kommunval,2010,,,,,0.0
8450,81.0,,19.0,13.0,p_FP,kommunval,2010,,,,,0.0
8451,81.0,,19.0,13.0,p_S,kommunval,2010,,,,,0.0
8452,81.0,,19.0,13.0,p_V,kommunval,2010,,,,,0.0
8453,81.0,,19.0,13.0,p_MP,kommunval,2010,,,,,0.0
8454,81.0,,19.0,13.0,p_other,kommunval,2010,,,,,0.0
8455,82.0,,19.0,8.0,p_M,kommunval,2010,,,,,0.0
8456,82.0,,19.0,8.0,p_C,kommunval,2010,,,,,0.0
8457,82.0,,19.0,8.0,p_FP,kommunval,2010,,,,,0.0
8458,82.0,,19.0,8.0,p_S,kommunval,2010,,,,,0.0
8459,82.0,,19.0,8.0,p_V,kommunval,2010,,,,,0.0
8460,82.0,,19.0,8.0,p_MP,kommunval,2010,,,,,0.0
8461,82.0,,19.0,8.0,p_other,kommunval,2010,,,,,0.0
8462,83.0,,19.0,15.0,p_M,kommunval,2010,,,,,0.0
8463,83.0,,19.0,15.0,p_C,kommunval,2010,,,,,0.0
8464,83.0,,19.0,15.0,p_FP,kommunval,2010,,,,,0.0
8465,83.0,,19.0,15.0,p_S,kommunval,2010,,,,,0.0
8466,83.0,,19.0,15.0,p_V,kommunval,2010,,,,,0.0
8467,83.0,,19.0,15.0,p_MP,kommunval,2010,,,,,0.0
8468,83.0,,19.0,15.0,p_other,kommunval,2010,,,,,0.0
8469,84.0,,19.0,9.0,p_M,kommunval,2010,,,,,0.0
8470,84.0,,19.0,9.0,p_C,kommunval,2010,,,,,0.0
8471,84.0,,19.0,9.0,p_FP,kommunval,2010,,,,,0.0
8472,84.0,,19.0,9.0,p_S,kommunval,2010,,,,,0.0
8473,84.0,,19.0,9.0,p_V,kommunval,2010,,,,,0.0
8474,84.0,,19.0,9.0,p_MP,kommunval,2010,,,,,0.0
8475,84.0,,19.0,9.0,p_other,kommunval,2010,,,,,0.0
8476,21.0,,20.0,5.0,p_M,kommunval,2010,,,,,0.0
8477,21.0,,20.0,5.0,p_C,kommunval,2010,,,,,0.0
8478,21.0,,20.0,5.0,p_FP,kommunval,2010,,,,,0.0
8479,21.0,,20.0,5.0,p_S,kommunval,2010,,,,,0.0
8480,21.0,,20.0,5.0,p_V,kommunval,2010,,,,,0.0
8481,21.0,,20.0,5.0,p_MP,kommunval,2010,,,,,0.0
8482,21.0,,20.0,5.0,p_other,kommunval,2010,,,,,0.0
8483,23.0,,20.0,8.0,p_M,kommunval,2010,,,,,0.0
8484,23.0,,20.0,8.0,p_C,kommunval,2010,,,,,0.0
8485,23.0,,20.0,8.0,p_FP,kommunval,2010,,,,,0.0
8486,23.0,,20.0,8.0,p_S,kommunval,2010,,,,,0.0
8487,23.0,,20.0,8.0,p_V,kommunval,2010,,,,,0.0
8488,23.0,,20.0,8.0,p_MP,kommunval,2010,,,,,0.0
8489,23.0,,20.0,8.0,p_other,kommunval,2010,,,,,0.0
8490,26.0,,20.0,8.0,p_M,kommunval,2010,,,,,0.0
8491,26.0,,20.0,8.0,p_C,kommunval,2010,,,,,0.0
8492,26.0,,20.0,8.0,p_FP,kommunval,2010,,,,,0.0
8493,26.0,,20.0,8.0,p_S,kommunval,2010,,,,,0.0
8494,26.0,,20.0,8.0,p_V,kommunval,2010,,,,,0.0
8495,26.0,,20.0,8.0,p_MP,kommunval,2010,,,,,0.0
8496,26.0,,20.0,8.0,p_other,kommunval,2010,,,,,0.0
8497,29.0,,20.0,12.0,p_M,kommunval,2010,,,,,0.0
8498,29.0,,20.0,12.0,p_C,kommunval,2010,,,,,0.0
8499,29.0,,20.0,12.0,p_FP,kommunval,2010,,,,,0.0
8500,29.0,,20.0,12.0,p_S,kommunval,2010,,,,,0.0
8501,29.0,,20.0,12.0,p_V,kommunval,2010,,,,,0.0
8502,29.0,,20.0,12.0,p_MP,kommunval,2010,,,,,0.0
8503,29.0,,20.0,12.0,p_other,kommunval,2010,,,,,0.0
8504,31.0,,20.0,7.0,p_M,kommunval,2010,,,,,0.0
8505,31.0,,20.0,7.0,p_C,kommunval,2010,,,,,0.0
8506,31.0,,20.0,7.0,p_FP,kommunval,2010,,,,,0.0
8507,31.0,,20.0,7.0,p_S,kommunval,2010,,,,,0.0
8508,31.0,,20.0,7.0,p_V,kommunval,2010,,,,,0.0
8509,31.0,,20.0,7.0,p_MP,kommunval,2010,,,,,0.0
8510,31.0,,20.0,7.0,p_other,kommunval,2010,,,,,0.0
8511,34.0,,20.0,6.0,p_M,kommunval,2010,,,,,0.0
8512,34.0,,20.0,6.0,p_C,kommunval,2010,,,,,0.0
8513,34.0,,20.0,6.0,p_FP,kommunval,2010,,,,,0.0
8514,34.0,,20.0,6.0,p_S,kommunval,2010,,,,,0.0
8515,34.0,,20.0,6.0,p_V,kommunval,2010,,,,,0.0
8516,34.0,,20.0,6.0,p_MP,kommunval,2010,,,,,0.0
8517,34.0,,20.0,6.0,p_other,kommunval,2010,,,,,0.0
8518,39.0,,20.0,7.0,p_M,kommunval,2010,,,,,0.0
8519,39.0,,20.0,7.0,p_C,kommunval,2010,,,,,0.0
8520,39.0,,20.0,7.0,p_FP,kommunval,2010,,,,,0.0
8521,39.0,,20.0,7.0,p_S,kommunval,2010,,,,,0.0
8522,39.0,,20.0,7.0,p_V,kommunval,2010,,,,,0.0
8523,39.0,,20.0,7.0,p_MP,kommunval,2010,,,,,0.0
8524,39.0,,20.0,7.0,p_other,kommunval,2010,,,,,0.0
8525,61.0,,20.0,8.0,p_M,kommunval,2010,,,,,0.0
8526,61.0,,20.0,8.0,p_C,kommunval,2010,,,,,0.0
8527,61.0,,20.0,8.0,p_FP,kommunval,2010,,,,,0.0
8528,61.0,,20.0,8.0,p_S,kommunval,2010,,,,,0.0
8529,61.0,,20.0,8.0,p_V,kommunval,2010,,,,,0.0
8530,61.0,,20.0,8.0,p_MP,kommunval,2010,,,,,0.0
8531,61.0,,20.0,8.0,p_other,kommunval,2010,,,,,0.0
8532,62.0,,20.0,12.0,p_M,kommunval,2010,,,,,0.0
8533,62.0,,20.0,12.0,p_C,kommunval,2010,,,,,0.0
8534,62.0,,20.0,12.0,p_FP,kommunval,2010,,,,,0.0
8535,62.0,,20.0,12.0,p_S,kommunval,2010,,,,,0.0
8536,62.0,,20.0,12.0,p_V,kommunval,2010,,,,,0.0
8537,62.0,,20.0,12.0,p_MP,kommunval,2010,,,,,0.0
8538,62.0,,20.0,12.0,p_other,kommunval,2010,,,,,0.0
8539,80.0,,20.0,37.0,p_M,kommunval,2010,0.8825760952536884,0.880214874328,0.894808436001,0.886804497285,0.855
8540,80.0,,20.0,37.0,p_C,kommunval,2010,0.31759986474037966,0.243706061061,0.329214418799,0.326957832732,0.42
8541,80.0,,20.0,37.0,p_FP,kommunval,2010,,,,,0.0
8542,80.0,,20.0,37.0,p_S,kommunval,2010,0.6976000732076486,0.700096850231,0.670339787096,0.687624771572,0.745
8543,80.0,,20.0,37.0,p_V,kommunval,2010,0.8875563463190955,0.863363635631,0.870651938337,0.886804497285,0.59
8544,80.0,,20.0,37.0,p_MP,kommunval,2010,0.5964283459285431,0.723378509503,0.591058340355,0.575459486592,0.745
8545,80.0,,20.0,37.0,p_other,kommunval,2010,,,,,0.0
8546,81.0,,20.0,27.0,p_M,kommunval,2010,0.30712046649323366,0.295120996694,0.3259927746,0.318520630525,0.05
8547,81.0,,20.0,27.0,p_C,kommunval,2010,0.3910503949243873,0.45373631757,0.424819267123,0.378138062979,0.325
8548,81.0,,20.0,27.0,p_FP,kommunval,2010,0.4593170706146289,0.510241971977,0.481828168864,0.444139840988,0.275
8549,81.0,,20.0,27.0,p_S,kommunval,2010,0.5894290357875314,0.58624598251,0.619741753897,0.590949228183,0.595
8550,81.0,,20.0,27.0,p_V,kommunval,2010,0.5896157314518976,0.561451218541,0.690687452309,0.590949228183,0.385
8551,81.0,,20.0,27.0,p_MP,kommunval,2010,0.9206689838852191,0.818493056816,0.925562622279,0.927632992835,0.905
8552,81.0,,20.0,27.0,p_other,kommunval,2010,0.489395078846499,0.474200864963,0.582280555126,0.515597264586,0.255
8553,82.0,,20.0,7.0,p_M,kommunval,2010,,,,,0.0
8554,82.0,,20.0,7.0,p_C,kommunval,2010,,,,,0.0
8555,82.0,,20.0,7.0,p_FP,kommunval,2010,,,,,0.0
8556,82.0,,20.0,7.0,p_S,kommunval,2010,,,,,0.0
8557,82.0,,20.0,7.0,p_V,kommunval,2010,,,,,0.0
8558,82.0,,20.0,7.0,p_MP,kommunval,2010,,,,,0.0
8559,82.0,,20.0,7.0,p_other,kommunval,2010,,,,,0.0
8560,83.0,,20.0,9.0,p_M,kommunval,2010,,,,,0.0
8561,83.0,,20.0,9.0,p_C,kommunval,2010,,,,,0.0
8562,83.0,,20.0,9.0,p_FP,kommunval,2010,,,,,0.0
8563,83.0,,20.0,9.0,p_S,kommunval,2010,,,,,0.0
8564,83.0,,20.0,9.0,p_V,kommunval,2010,,,,,0.0
8565,83.0,,20.0,9.0,p_MP,kommunval,2010,,,,,0.0
8566,83.0,,20.0,9.0,p_other,kommunval,2010,,,,,0.0
8567,84.0,,20.0,13.0,p_M,kommunval,2010,,,,,0.0
8568,84.0,,20.0,13.0,p_C,kommunval,2010,,,,,0.0
8569,84.0,,20.0,13.0,p_FP,kommunval,2010,,,,,0.0
8570,84.0,,20.0,13.0,p_S,kommunval,2010,,,,,0.0
8571,84.0,,20.0,13.0,p_V,kommunval,2010,,,,,0.0
8572,84.0,,20.0,13.0,p_MP,kommunval,2010,,,,,0.0
8573,84.0,,20.0,13.0,p_other,kommunval,2010,,,,,0.0
8574,85.0,,20.0,20.0,p_M,kommunval,2010,0.9670580463792727,0.973473573124,0.972999255996,0.964294972685,0.88
8575,85.0,,20.0,20.0,p_C,kommunval,2010,,,,,0.0
8576,85.0,,20.0,20.0,p_FP,kommunval,2010,0.9919053561512923,0.989137641433,0.988205309622,0.991467606629,0.815
8577,85.0,,20.0,20.0,p_S,kommunval,2010,,,,,0.0
8578,85.0,,20.0,20.0,p_V,kommunval,2010,,,,,0.0
8579,85.0,,20.0,20.0,p_MP,kommunval,2010,,,,,0.0
8580,85.0,,20.0,20.0,p_other,kommunval,2010,,,,,0.0
8581,1.0,,21.0,4.0,p_M,kommunval,2010,,,,,0.0
8582,1.0,,21.0,4.0,p_C,kommunval,2010,,,,,0.0
8583,1.0,,21.0,4.0,p_FP,kommunval,2010,,,,,0.0
8584,1.0,,21.0,4.0,p_S,kommunval,2010,,,,,0.0
8585,1.0,,21.0,4.0,p_V,kommunval,2010,,,,,0.0
8586,1.0,,21.0,4.0,p_MP,kommunval,2010,,,,,0.0
8587,1.0,,21.0,4.0,p_other,kommunval,2010,,,,,0.0
8588,4.0,,21.0,5.0,p_M,kommunval,2010,,,,,0.0
8589,4.0,,21.0,5.0,p_C,kommunval,2010,,,,,0.0
8590,4.0,,21.0,5.0,p_FP,kommunval,2010,,,,,0.0
8591,4.0,,21.0,5.0,p_S,kommunval,2010,,,,,0.0
8592,4.0,,21.0,5.0,p_V,kommunval,2010,,,,,0.0
8593,4.0,,21.0,5.0,p_MP,kommunval,2010,,,,,0.0
8594,4.0,,21.0,5.0,p_other,kommunval,2010,,,,,0.0
8595,21.0,,21.0,6.0,p_M,kommunval,2010,,,,,0.0
8596,21.0,,21.0,6.0,p_C,kommunval,2010,,,,,0.0
